SKU;Qtd_Vendida;Loja;Data_da_Venda;Codigo_Cliente
HL1011;3;Rio de Janeiro;2018-01-23;226
HL1010;3;Goiânia;2018-01-23;759
HL1013;4;Porto Alegre;2018-01-23;112
HL1015;2;Fortaleza;2018-01-23;796
HL1024;3;Goiânia;2018-01-23;177
HL1006;2;Fortaleza;2018-01-23;553
HL1004;4;Niterói;2018-01-23;30
HL1010;4;Campinas;2018-01-23;505
HL1021;2;Salvador;2018-01-23;168
HL1018;3;Fortaleza;2018-01-23;818
HL1024;2;Curitiba;2018-01-23;774
HL1021;1;Niterói;2018-01-23;546
HL1005;5;Porto Alegre;2018-01-23;181
HL1007;2;Curitiba;2018-01-23;812
HL1006;4;Rio de Janeiro;2018-01-23;499
HL1010;5;Fortaleza;2018-01-23;87
HL1010;4;Campinas;2018-01-23;138
HL1014;5;Guarulhos;2018-01-23;340
HL1012;5;Curitiba;2018-01-23;803
HL1023;1;Guarulhos;2018-01-23;596
HL1016;3;Goiânia;2018-01-23;246
HL1012;5;Recife;2018-01-23;597
HL1023;5;Guarulhos;2018-01-23;272
HL1006;4;Nova Iguaço;2018-01-23;689
HL1003;3;Belo Horizonte;2018-01-23;666
HL1010;2;Recife;2018-01-23;39
HL1013;3;Rio de Janeiro;2018-01-23;134
HL1008;1;Recife;2018-01-23;449
HL1016;5;Goiânia;2018-01-23;636
HL1016;3;Campinas;2018-01-23;431
HL1016;3;Campinas;2018-01-23;395
HL1018;5;Nova Iguaço;2018-01-23;384
HL1008;1;Campinas;2018-01-23;59
HL1001;5;Guarulhos;2018-01-23;185
HL1008;1;Porto Alegre;2018-01-23;353
HL1024;5;Curitiba;2018-01-23;178
HL1002;5;Guarulhos;2018-01-24;122
HL1021;4;Porto Alegre;2018-01-24;12
HL1005;3;Guarulhos;2018-01-24;102
HL1023;2;São Paulo;2018-01-24;196
HL1010;2;Campinas;2018-01-24;332
HL1007;5;Porto Alegre;2018-01-24;360
HL1006;5;Niterói;2018-01-24;798
HL1004;2;Campinas;2018-01-24;265
HL1003;5;Recife;2018-01-24;380
HL1010;2;Campinas;2018-01-24;485
HL1020;5;Goiânia;2018-01-24;182
HL1024;3;Niterói;2018-01-24;258
HL1004;4;Salvador;2018-01-24;700
HL1024;4;Guarulhos;2018-01-24;538
HL1009;3;Belo Horizonte;2018-01-24;441
HL1001;3;Rio de Janeiro;2018-01-24;476
HL1014;5;Niterói;2018-01-24;763
HL1010;4;Campinas;2018-01-24;422
HL1020;2;Campinas;2018-01-24;485
HL1002;4;Goiânia;2018-01-24;435
HL1001;5;Curitiba;2018-01-24;178
HL1011;4;Salvador;2018-01-24;534
HL1008;3;Goiânia;2018-01-24;469
HL1007;4;Belo Horizonte;2018-01-24;550
HL1020;3;Porto Alegre;2018-01-24;780
HL1003;2;Nova Iguaço;2018-01-24;604
HL1005;4;Curitiba;2018-01-24;271
HL1005;2;Recife;2018-01-24;244
HL1023;5;Fortaleza;2018-01-24;480
HL1012;3;Campinas;2018-01-24;678
HL1009;2;Guarulhos;2018-01-24;75
HL1018;3;Fortaleza;2018-01-24;519
HL1005;4;Rio de Janeiro;2018-01-24;259
HL1020;5;Recife;2018-01-24;321
HL1002;1;Recife;2018-01-24;277
HL1008;1;Recife;2018-01-24;820
HL1015;2;Curitiba;2018-01-24;22
HL1023;1;Salvador;2018-01-24;593
HL1008;2;Guarulhos;2018-01-24;327
HL1013;3;Porto Alegre;2018-01-24;221
HL1007;3;Campinas;2018-01-24;732
HL1002;1;Campinas;2018-01-24;151
HL1019;3;Curitiba;2018-01-25;705
HL1019;2;Goiânia;2018-01-25;172
HL1002;3;Belo Horizonte;2018-01-25;357
HL1011;1;Goiânia;2018-01-25;299
HL1009;2;Nova Iguaço;2018-01-25;490
HL1021;4;Fortaleza;2018-01-25;458
HL1019;1;Rio de Janeiro;2018-01-25;377
HL1008;5;Recife;2018-01-25;322
HL1007;1;Curitiba;2018-01-25;643
HL1005;5;Belo Horizonte;2018-01-25;497
HL1018;1;Nova Iguaço;2018-01-25;402
HL1008;4;Guarulhos;2018-01-25;185
HL1003;2;Belo Horizonte;2018-01-25;742
HL1010;4;Rio de Janeiro;2018-01-25;148
HL1011;3;Guarulhos;2018-01-25;47
HL1019;4;Porto Alegre;2018-01-25;785
HL1010;5;Fortaleza;2018-01-25;697
HL1008;3;Rio de Janeiro;2018-01-25;625
HL1001;2;Guarulhos;2018-01-25;340
HL1001;2;Nova Iguaço;2018-01-25;649
HL1022;1;Curitiba;2018-01-25;743
HL1007;3;Curitiba;2018-01-25;493
HL1006;2;Fortaleza;2018-01-25;255
HL1008;1;Nova Iguaço;2018-01-25;782
HL1008;2;Salvador;2018-01-25;97
HL1004;3;Salvador;2018-01-25;675
HL1012;1;Recife;2018-01-25;822
HL1015;5;Guarulhos;2018-01-25;491
HL1007;4;Guarulhos;2018-01-25;205
HL1012;5;Salvador;2018-01-25;551
HL1009;3;São Paulo;2018-01-25;753
HL1009;2;Niterói;2018-01-25;228
HL1010;1;Guarulhos;2018-01-25;602
HL1015;4;Curitiba;2018-01-25;394
HL1018;4;Guarulhos;2018-01-25;306
HL1004;2;São Paulo;2018-01-25;235
HL1007;4;Fortaleza;2018-01-26;163
HL1018;1;Curitiba;2018-01-26;643
HL1016;4;Curitiba;2018-01-26;715
HL1001;3;Recife;2018-01-26;777
HL1014;5;Goiânia;2018-01-26;188
HL1009;2;Nova Iguaço;2018-01-26;680
HL1005;1;Salvador;2018-01-26;54
HL1018;5;São Paulo;2018-01-26;698
HL1015;1;Curitiba;2018-01-26;498
HL1003;5;Belo Horizonte;2018-01-26;186
HL1018;4;Goiânia;2018-01-26;296
HL1005;3;Belo Horizonte;2018-01-26;430
HL1024;1;Rio de Janeiro;2018-01-26;652
HL1017;4;Rio de Janeiro;2018-01-26;248
HL1018;3;São Paulo;2018-01-26;797
HL1011;3;Curitiba;2018-01-26;560
HL1021;3;Goiânia;2018-01-26;89
HL1013;5;São Paulo;2018-01-26;261
HL1023;1;Fortaleza;2018-01-26;519
HL1005;4;Salvador;2018-01-26;170
HL1002;3;Nova Iguaço;2018-01-26;568
HL1018;4;Salvador;2018-01-26;765
HL1002;5;Curitiba;2018-01-26;442
HL1015;4;Campinas;2018-01-26;208
HL1008;2;Salvador;2018-01-26;275
HL1022;4;Curitiba;2018-01-26;715
HL1020;2;Curitiba;2018-01-26;293
HL1015;4;Niterói;2018-01-26;236
HL1005;2;Campinas;2018-01-26;2
HL1022;5;Guarulhos;2018-01-26;62
HL1005;3;Niterói;2018-01-26;146
HL1014;2;Rio de Janeiro;2018-01-26;570
HL1022;3;Niterói;2018-01-26;118
HL1012;2;Nova Iguaço;2018-01-27;591
HL1015;5;Goiânia;2018-01-27;438
HL1007;3;Curitiba;2018-01-27;93
HL1010;3;Porto Alegre;2018-01-27;620
HL1002;2;Niterói;2018-01-27;228
HL1008;4;Rio de Janeiro;2018-01-27;195
HL1007;4;Guarulhos;2018-01-27;185
HL1007;1;Rio de Janeiro;2018-01-27;125
HL1013;3;Guarulhos;2018-01-27;287
HL1003;5;Nova Iguaço;2018-01-27;472
HL1022;5;Guarulhos;2018-01-27;167
HL1008;4;Recife;2018-01-27;158
HL1021;2;Campinas;2018-01-27;521
HL1012;3;Guarulhos;2018-01-27;440
HL1001;1;Porto Alegre;2018-01-27;592
HL1021;3;Goiânia;2018-01-27;65
HL1011;4;Guarulhos;2018-01-27;501
HL1022;1;Goiânia;2018-01-27;352
HL1024;4;Belo Horizonte;2018-01-27;506
HL1007;5;Guarulhos;2018-01-27;403
HL1011;2;Guarulhos;2018-01-27;207
HL1007;1;Fortaleza;2018-01-27;255
HL1006;3;Goiânia;2018-01-27;674
HL1014;1;Niterói;2018-01-27;632
HL1007;4;Nova Iguaço;2018-01-27;711
HL1023;5;Guarulhos;2018-01-27;179
HL1002;3;Niterói;2018-01-27;763
HL1023;3;Campinas;2018-01-27;635
HL1013;4;Nova Iguaço;2018-01-27;576
HL1014;5;Rio de Janeiro;2018-01-27;531
HL1004;3;Fortaleza;2018-01-27;215
HL1011;3;Belo Horizonte;2018-01-27;497
HL1017;4;Guarulhos;2018-01-27;502
HL1019;1;Guarulhos;2018-01-27;630
HL1007;5;Niterói;2018-01-27;710
HL1013;3;Guarulhos;2018-01-27;122
HL1005;2;Campinas;2018-01-27;329
HL1013;2;Belo Horizonte;2018-01-28;475
HL1013;4;Rio de Janeiro;2018-01-28;625
HL1017;1;Belo Horizonte;2018-01-28;379
HL1013;1;Guarulhos;2018-01-28;433
HL1011;5;Porto Alegre;2018-01-28;808
HL1009;5;Fortaleza;2018-01-28;612
HL1001;3;Curitiba;2018-01-28;715
HL1001;3;Belo Horizonte;2018-01-28;483
HL1015;5;Porto Alegre;2018-01-28;696
HL1013;1;Salvador;2018-01-28;482
HL1006;4;Curitiba;2018-01-28;812
HL1012;4;Recife;2018-01-28;616
HL1001;1;Guarulhos;2018-01-28;602
HL1009;5;São Paulo;2018-01-28;310
HL1006;4;Fortaleza;2018-01-28;157
HL1004;1;Fortaleza;2018-01-28;288
HL1019;3;Porto Alegre;2018-01-28;371
HL1009;5;Porto Alegre;2018-01-28;200
HL1017;2;Belo Horizonte;2018-01-28;18
HL1021;1;Niterói;2018-01-28;40
HL1021;1;Porto Alegre;2018-01-28;795
HL1012;1;Guarulhos;2018-01-28;74
HL1005;3;Goiânia;2018-01-28;173
HL1003;3;Nova Iguaço;2018-01-28;736
HL1002;2;São Paulo;2018-01-29;429
HL1013;5;São Paulo;2018-01-29;608
HL1023;3;Salvador;2018-01-29;216
HL1002;4;Campinas;2018-01-29;208
HL1019;1;Campinas;2018-01-29;639
HL1006;3;Guarulhos;2018-01-29;623
HL1013;3;Belo Horizonte;2018-01-29;483
HL1020;2;Nova Iguaço;2018-01-29;9
HL1010;1;Curitiba;2018-01-29;63
HL1002;2;Belo Horizonte;2018-01-29;413
HL1013;1;Guarulhos;2018-01-29;229
HL1015;1;Fortaleza;2018-01-29;426
HL1011;4;São Paulo;2018-01-29;484
HL1017;2;Niterói;2018-01-29;654
HL1007;1;Fortaleza;2018-01-29;621
HL1010;4;Belo Horizonte;2018-01-29;359
HL1007;5;Belo Horizonte;2018-01-29;520
HL1014;5;Campinas;2018-01-29;333
HL1009;5;Campinas;2018-01-29;819
HL1012;4;Nova Iguaço;2018-01-29;604
HL1019;1;Curitiba;2018-01-29;535
HL1005;2;Salvador;2018-01-29;168
HL1017;1;Campinas;2018-01-29;635
HL1005;4;Belo Horizonte;2018-01-29;666
HL1023;3;Guarulhos;2018-01-29;75
HL1012;1;Curitiba;2018-01-29;442
HL1014;4;São Paulo;2018-01-29;53
HL1001;2;Rio de Janeiro;2018-01-29;125
HL1019;1;Niterói;2018-01-29;135
HL1009;3;Guarulhos;2018-01-29;369
HL1021;3;Campinas;2018-01-29;395
HL1007;3;Salvador;2018-01-29;168
HL1007;5;Nova Iguaço;2018-01-29;14
HL1019;4;Guarulhos;2018-01-29;399
HL1005;3;Campinas;2018-01-29;618
HL1017;4;Belo Horizonte;2018-01-29;542
HL1012;5;Goiânia;2018-01-29;65
HL1008;4;Nova Iguaço;2018-01-29;124
HL1007;2;Guarulhos;2018-01-29;137
HL1013;2;Guarulhos;2018-01-29;410
HL1003;4;Campinas;2018-01-30;639
HL1015;3;Niterói;2018-01-30;131
HL1012;3;Recife;2018-01-30;822
HL1010;1;Guarulhos;2018-01-30;141
HL1012;2;Campinas;2018-01-30;529
HL1006;1;Goiânia;2018-01-30;315
HL1002;5;Rio de Janeiro;2018-01-30;52
HL1009;4;Goiânia;2018-01-30;182
HL1006;5;Niterói;2018-01-30;584
HL1015;2;Nova Iguaço;2018-01-30;282
HL1024;1;Recife;2018-01-30;653
HL1013;3;Niterói;2018-01-30;10
HL1012;5;Recife;2018-01-30;165
HL1006;5;Goiânia;2018-01-30;65
HL1022;2;Niterói;2018-01-30;710
HL1014;4;Rio de Janeiro;2018-01-30;298
HL1011;1;Guarulhos;2018-01-30;184
HL1007;1;Goiânia;2018-01-30;762
HL1002;5;Guarulhos;2018-01-30;26
HL1017;3;Salvador;2018-01-30;34
HL1003;1;Curitiba;2018-01-30;643
HL1019;4;Fortaleza;2018-01-30;703
HL1023;2;Rio de Janeiro;2018-01-30;125
HL1024;1;Nova Iguaço;2018-01-30;281
HL1006;3;Rio de Janeiro;2018-01-30;573
HL1011;5;Porto Alegre;2018-01-30;371
HL1011;4;Recife;2018-01-30;81
HL1011;4;Curitiba;2018-01-30;22
HL1016;3;Niterói;2018-01-30;451
HL1017;5;Guarulhos;2018-01-30;137
HL1020;2;Nova Iguaço;2018-01-30;490
HL1024;2;Campinas;2018-01-30;709
HL1018;5;Guarulhos;2018-01-30;334
HL1006;1;Guarulhos;2018-01-30;67
HL1004;5;Recife;2018-01-30;304
HL1012;5;Guarulhos;2018-01-30;502
HL1021;4;Rio de Janeiro;2018-01-30;125
HL1002;1;Campinas;2018-01-30;485
HL1001;1;Guarulhos;2018-01-30;56
HL1010;3;Rio de Janeiro;2018-01-30;92
HL1005;4;Fortaleza;2018-01-30;802
HL1012;3;Guarulhos;2018-01-31;122
HL1015;3;Belo Horizonte;2018-01-31;413
HL1017;5;Recife;2018-01-31;597
HL1005;2;Porto Alegre;2018-01-31;669
HL1016;4;Porto Alegre;2018-01-31;159
HL1023;2;Porto Alegre;2018-01-31;38
HL1020;2;Niterói;2018-01-31;464
HL1006;3;Fortaleza;2018-01-31;580
HL1011;5;Rio de Janeiro;2018-01-31;531
HL1005;5;Belo Horizonte;2018-01-31;357
HL1023;1;Guarulhos;2018-01-31;318
HL1024;4;Nova Iguaço;2018-01-31;711
HL1006;5;Campinas;2018-01-31;347
HL1008;1;Belo Horizonte;2018-01-31;379
HL1021;4;Salvador;2018-01-31;232
HL1020;1;São Paulo;2018-01-31;737
HL1024;2;Nova Iguaço;2018-01-31;690
HL1024;5;Fortaleza;2018-01-31;609
HL1006;1;Salvador;2018-01-31;31
HL1001;1;Guarulhos;2018-01-31;102
HL1022;5;Salvador;2018-01-31;232
HL1024;5;Niterói;2018-01-31;488
HL1013;4;Rio de Janeiro;2018-01-31;92
HL1013;5;Campinas;2018-01-31;521
HL1011;2;São Paulo;2018-01-31;55
HL1014;3;Curitiba;2018-01-31;367
HL1008;3;Guarulhos;2018-01-31;74
HL1015;3;Niterói;2018-01-31;584
HL1009;3;São Paulo;2018-01-31;196
HL1010;4;Recife;2018-01-31;595
HL1015;5;Fortaleza;2018-01-31;286
HL1018;2;São Paulo;2018-01-31;303
HL1006;1;São Paulo;2018-01-31;303
HL1015;3;Fortaleza;2018-02-01;458
HL1009;2;Nova Iguaço;2018-02-01;384
HL1024;4;Goiânia;2018-02-01;296
HL1010;1;Porto Alegre;2018-02-01;375
HL1017;1;Fortaleza;2018-02-01;735
HL1002;5;Guarulhos;2018-02-01;119
HL1005;4;Niterói;2018-02-01;381
HL1011;4;Guarulhos;2018-02-01;137
HL1015;4;Rio de Janeiro;2018-02-01;804
HL1009;1;Belo Horizonte;2018-02-01;379
HL1007;4;Guarulhos;2018-02-01;600
HL1005;2;Belo Horizonte;2018-02-01;724
HL1011;5;Salvador;2018-02-01;396
HL1020;2;Fortaleza;2018-02-01;288
HL1017;3;Niterói;2018-02-01;280
HL1002;4;Salvador;2018-02-01;593
HL1015;5;Niterói;2018-02-01;434
HL1015;3;Rio de Janeiro;2018-02-01;76
HL1023;2;São Paulo;2018-02-02;737
HL1002;5;Campinas;2018-02-02;150
HL1010;2;Niterói;2018-02-02;390
HL1011;3;Guarulhos;2018-02-02;214
HL1024;4;Porto Alegre;2018-02-02;515
HL1015;4;Nova Iguaço;2018-02-02;569
HL1024;5;Curitiba;2018-02-02;419
HL1015;1;Fortaleza;2018-02-02;286
HL1018;4;Belo Horizonte;2018-02-02;660
HL1001;4;Campinas;2018-02-02;618
HL1002;1;Goiânia;2018-02-02;615
HL1023;4;Belo Horizonte;2018-02-02;470
HL1014;5;Salvador;2018-02-02;481
HL1006;5;Guarulhos;2018-02-02;128
HL1013;2;Rio de Janeiro;2018-02-02;476
HL1007;4;Curitiba;2018-02-02;419
HL1019;1;Fortaleza;2018-02-02;171
HL1022;3;Nova Iguaço;2018-02-02;649
HL1003;5;Nova Iguaço;2018-02-02;701
HL1002;3;São Paulo;2018-02-03;429
HL1003;4;Fortaleza;2018-02-03;133
HL1013;5;Guarulhos;2018-02-03;567
HL1001;1;Campinas;2018-02-03;618
HL1024;1;Campinas;2018-02-03;439
HL1019;3;Recife;2018-02-03;672
HL1002;2;Rio de Janeiro;2018-02-03;407
HL1001;2;Recife;2018-02-03;373
HL1010;4;Fortaleza;2018-02-03;269
HL1001;3;Salvador;2018-02-03;164
HL1024;4;Guarulhos;2018-02-03;528
HL1019;3;Recife;2018-02-03;197
HL1005;3;Guarulhos;2018-02-03;136
HL1007;3;Guarulhos;2018-02-03;548
HL1020;2;Porto Alegre;2018-02-03;115
HL1022;1;Guarulhos;2018-02-03;311
HL1007;3;Salvador;2018-02-03;593
HL1021;1;Recife;2018-02-03;27
HL1016;5;Guarulhos;2018-02-03;56
HL1017;2;São Paulo;2018-02-04;541
HL1001;1;Fortaleza;2018-02-04;609
HL1008;3;Porto Alegre;2018-02-04;159
HL1019;1;Goiânia;2018-02-04;315
HL1018;5;Porto Alegre;2018-02-04;416
HL1008;1;Recife;2018-02-04;820
HL1020;2;Nova Iguaço;2018-02-04;231
HL1005;4;São Paulo;2018-02-04;196
HL1017;4;Campinas;2018-02-04;411
HL1002;3;Guarulhos;2018-02-04;339
HL1020;5;Curitiba;2018-02-04;338
HL1020;5;Guarulhos;2018-02-04;465
HL1006;3;Fortaleza;2018-02-04;255
HL1010;1;Campinas;2018-02-04;766
HL1018;4;Nova Iguaço;2018-02-04;689
HL1015;2;Belo Horizonte;2018-02-04;388
HL1005;2;São Paulo;2018-02-04;105
HL1007;5;Nova Iguaço;2018-02-04;51
HL1009;1;Belo Horizonte;2018-02-05;180
HL1021;4;Curitiba;2018-02-05;60
HL1009;2;Rio de Janeiro;2018-02-05;374
HL1015;1;Salvador;2018-02-05;646
HL1024;5;Porto Alegre;2018-02-05;143
HL1010;2;Porto Alegre;2018-02-05;453
HL1009;3;Campinas;2018-02-05;411
HL1003;4;Recife;2018-02-05;398
HL1002;1;São Paulo;2018-02-05;665
HL1019;5;Rio de Janeiro;2018-02-05;652
HL1004;2;Campinas;2018-02-05;770
HL1023;1;Curitiba;2018-02-05;93
HL1004;2;Rio de Janeiro;2018-02-05;248
HL1013;5;Salvador;2018-02-05;97
HL1002;3;Rio de Janeiro;2018-02-05;284
HL1007;2;Guarulhos;2018-02-05;327
HL1009;3;Campinas;2018-02-05;635
HL1016;5;Recife;2018-02-05;822
HL1006;2;Fortaleza;2018-02-05;519
HL1004;4;Recife;2018-02-05;234
HL1019;1;São Paulo;2018-02-05;382
HL1017;4;Rio de Janeiro;2018-02-05;744
HL1001;3;Niterói;2018-02-05;280
HL1011;2;Guarulhos;2018-02-05;467
HL1002;2;Campinas;2018-02-05;201
HL1019;5;Rio de Janeiro;2018-02-05;331
HL1024;4;Nova Iguaço;2018-02-06;77
HL1012;2;Porto Alegre;2018-02-06;266
HL1016;4;Guarulhos;2018-02-06;564
HL1008;3;Fortaleza;2018-02-06;163
HL1003;3;Campinas;2018-02-06;431
HL1021;2;Fortaleza;2018-02-06;133
HL1022;5;Goiânia;2018-02-06;582
HL1018;4;Niterói;2018-02-06;584
HL1002;1;Belo Horizonte;2018-02-06;357
HL1001;2;Rio de Janeiro;2018-02-06;625
HL1011;3;Nova Iguaço;2018-02-06;330
HL1022;1;Fortaleza;2018-02-06;503
HL1024;1;Fortaleza;2018-02-06;183
HL1014;2;Niterói;2018-02-06;756
HL1002;4;Guarulhos;2018-02-06;102
HL1018;2;Recife;2018-02-06;27
HL1009;2;Guarulhos;2018-02-06;393
HL1014;2;Guarulhos;2018-02-06;596
HL1003;3;Porto Alegre;2018-02-06;592
HL1016;4;Nova Iguaço;2018-02-06;25
HL1019;4;Nova Iguaço;2018-02-06;477
HL1013;4;São Paulo;2018-02-06;57
HL1019;1;Campinas;2018-02-07;618
HL1015;4;Nova Iguaço;2018-02-07;689
HL1024;3;Guarulhos;2018-02-07;433
HL1018;1;Goiânia;2018-02-07;182
HL1015;3;Belo Horizonte;2018-02-07;154
HL1013;3;Goiânia;2018-02-07;387
HL1017;2;Niterói;2018-02-07;73
HL1015;5;Niterói;2018-02-07;523
HL1010;1;Niterói;2018-02-07;40
HL1024;2;Recife;2018-02-07;633
HL1006;3;Nova Iguaço;2018-02-07;689
HL1001;5;Guarulhos;2018-02-07;440
HL1002;2;Guarulhos;2018-02-07;548
HL1004;5;Recife;2018-02-07;547
HL1002;3;Guarulhos;2018-02-07;185
HL1007;3;Guarulhos;2018-02-07;602
HL1009;1;Niterói;2018-02-07;688
HL1021;3;Salvador;2018-02-07;752
HL1001;4;Guarulhos;2018-02-07;417
HL1021;1;São Paulo;2018-02-07;408
HL1021;4;Guarulhos;2018-02-07;153
HL1023;3;Guarulhos;2018-02-07;241
HL1024;2;Rio de Janeiro;2018-02-07;20
HL1023;1;Guarulhos;2018-02-07;561
HL1015;4;São Paulo;2018-02-08;196
HL1020;5;Campinas;2018-02-08;395
HL1013;5;Rio de Janeiro;2018-02-08;362
HL1003;1;Nova Iguaço;2018-02-08;24
HL1005;2;Recife;2018-02-08;27
HL1013;3;Rio de Janeiro;2018-02-08;92
HL1019;5;Nova Iguaço;2018-02-08;460
HL1006;2;Niterói;2018-02-08;654
HL1014;5;São Paulo;2018-02-08;145
HL1020;1;São Paulo;2018-02-08;772
HL1002;1;Salvador;2018-02-08;482
HL1013;4;Belo Horizonte;2018-02-08;186
HL1014;3;Niterói;2018-02-08;94
HL1012;5;Campinas;2018-02-08;45
HL1010;5;Guarulhos;2018-02-08;372
HL1002;3;Guarulhos;2018-02-08;302
HL1018;4;Curitiba;2018-02-08;250
HL1004;4;Rio de Janeiro;2018-02-09;499
HL1013;3;Guarulhos;2018-02-09;287
HL1019;1;Fortaleza;2018-02-09;363
HL1008;4;Nova Iguaço;2018-02-09;530
HL1001;2;Goiânia;2018-02-09;685
HL1007;1;Niterói;2018-02-09;176
HL1022;5;Goiânia;2018-02-09;815
HL1022;4;Guarulhos;2018-02-09;496
HL1014;1;Goiânia;2018-02-09;317
HL1004;2;Belo Horizonte;2018-02-09;23
HL1023;2;Fortaleza;2018-02-09;504
HL1018;1;Belo Horizonte;2018-02-09;520
HL1014;1;Fortaleza;2018-02-09;91
HL1006;4;Belo Horizonte;2018-02-09;660
HL1007;5;Guarulhos;2018-02-09;623
HL1005;4;Rio de Janeiro;2018-02-09;817
HL1019;3;Fortaleza;2018-02-09;480
HL1018;4;Nova Iguaço;2018-02-09;568
HL1007;3;Porto Alegre;2018-02-09;525
HL1011;4;Campinas;2018-02-10;663
HL1023;2;Guarulhos;2018-02-10;141
HL1001;5;Recife;2018-02-10;820
HL1009;3;Salvador;2018-02-10;396
HL1023;4;Recife;2018-02-10;555
HL1006;5;Fortaleza;2018-02-10;703
HL1009;3;Guarulhos;2018-02-10;399
HL1019;5;Belo Horizonte;2018-02-10;385
HL1008;5;Curitiba;2018-02-10;61
HL1012;2;Guarulhos;2018-02-10;136
HL1015;2;Fortaleza;2018-02-10;480
HL1015;4;Campinas;2018-02-10;638
HL1010;4;Campinas;2018-02-10;423
HL1009;4;Recife;2018-02-10;653
HL1021;3;Guarulhos;2018-02-10;392
HL1015;1;Guarulhos;2018-02-10;417
HL1014;2;Recife;2018-02-10;777
HL1018;3;Goiânia;2018-02-10;679
HL1017;4;Recife;2018-02-10;376
HL1011;3;Fortaleza;2018-02-10;621
HL1006;5;Belo Horizonte;2018-02-10;520
HL1004;4;Campinas;2018-02-11;447
HL1003;2;Niterói;2018-02-11;546
HL1009;5;Campinas;2018-02-11;2
HL1021;4;Rio de Janeiro;2018-02-11;125
HL1013;2;Guarulhos;2018-02-11;306
HL1023;4;Belo Horizonte;2018-02-11;508
HL1006;5;Porto Alegre;2018-02-11;586
HL1017;2;Rio de Janeiro;2018-02-11;28
HL1023;4;Belo Horizonte;2018-02-11;631
HL1022;4;Nova Iguaço;2018-02-11;579
HL1013;2;Curitiba;2018-02-11;774
HL1001;2;Salvador;2018-02-11;594
HL1015;1;Curitiba;2018-02-11;293
HL1020;2;Guarulhos;2018-02-11;47
HL1021;1;Campinas;2018-02-11;59
HL1008;4;Niterói;2018-02-11;35
HL1015;5;Goiânia;2018-02-12;512
HL1007;4;São Paulo;2018-02-12;389
HL1021;3;Guarulhos;2018-02-12;67
HL1007;3;Rio de Janeiro;2018-02-12;407
HL1018;2;Goiânia;2018-02-12;225
HL1015;4;Nova Iguaço;2018-02-12;281
HL1019;1;Belo Horizonte;2018-02-12;470
HL1012;5;São Paulo;2018-02-12;160
HL1003;5;Belo Horizonte;2018-02-12;520
HL1014;2;Recife;2018-02-12;380
HL1009;2;Campinas;2018-02-12;423
HL1010;4;Nova Iguaço;2018-02-12;124
HL1009;2;Fortaleza;2018-02-12;580
HL1018;3;Recife;2018-02-12;197
HL1015;1;São Paulo;2018-02-12;261
HL1014;4;São Paulo;2018-02-12;104
HL1013;5;Rio de Janeiro;2018-02-12;476
HL1004;1;Rio de Janeiro;2018-02-12;572
HL1022;4;Guarulhos;2018-02-12;410
HL1017;3;Salvador;2018-02-12;90
HL1021;1;Niterói;2018-02-12;10
HL1007;5;Salvador;2018-02-12;534
HL1019;5;São Paulo;2018-02-13;650
HL1001;2;Campinas;2018-02-13;108
HL1001;2;Fortaleza;2018-02-13;781
HL1001;4;Curitiba;2018-02-13;60
HL1016;2;Recife;2018-02-13;449
HL1011;2;Campinas;2018-02-13;199
HL1019;2;Rio de Janeiro;2018-02-13;28
HL1015;4;Guarulhos;2018-02-13;410
HL1006;1;Niterói;2018-02-13;280
HL1021;3;Recife;2018-02-13;277
HL1013;1;Belo Horizonte;2018-02-13;456
HL1020;1;São Paulo;2018-02-13;319
HL1019;4;Curitiba;2018-02-13;533
HL1001;1;Curitiba;2018-02-13;789
HL1014;3;Goiânia;2018-02-13;527
HL1017;2;Campinas;2018-02-13;138
HL1008;3;Guarulhos;2018-02-13;136
HL1013;1;Salvador;2018-02-14;31
HL1017;1;Nova Iguaço;2018-02-14;690
HL1014;2;Recife;2018-02-14;500
HL1013;4;Niterói;2018-02-14;10
HL1015;1;Nova Iguaço;2018-02-14;9
HL1017;1;Curitiba;2018-02-14;478
HL1015;1;Belo Horizonte;2018-02-14;430
HL1022;1;Belo Horizonte;2018-02-14;186
HL1002;4;Salvador;2018-02-14;792
HL1011;1;Niterói;2018-02-14;523
HL1012;2;Rio de Janeiro;2018-02-14;248
HL1002;2;Recife;2018-02-14;595
HL1018;2;Rio de Janeiro;2018-02-14;462
HL1016;4;Guarulhos;2018-02-14;128
HL1002;1;Guarulhos;2018-02-14;467
HL1019;1;Goiânia;2018-02-14;821
HL1019;2;Rio de Janeiro;2018-02-14;570
HL1016;2;Salvador;2018-02-14;752
HL1022;4;Recife;2018-02-15;768
HL1017;2;Guarulhos;2018-02-15;67
HL1008;2;Porto Alegre;2018-02-15;375
HL1008;1;Campinas;2018-02-15;521
HL1005;1;Recife;2018-02-15;254
HL1012;1;Niterói;2018-02-15;807
HL1006;5;Belo Horizonte;2018-02-15;80
HL1010;4;Recife;2018-02-15;509
HL1011;5;Niterói;2018-02-15;35
HL1007;5;Niterói;2018-02-15;350
HL1018;2;Porto Alegre;2018-02-15;780
HL1006;3;Curitiba;2018-02-15;751
HL1010;2;Recife;2018-02-15;335
HL1024;5;Niterói;2018-02-15;176
HL1014;4;Salvador;2018-02-15;34
HL1004;3;Guarulhos;2018-02-16;41
